what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257357013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257363502
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1299257389929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257392732
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299257394382
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1299257394879
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1299257395466
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1299257398348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257404387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257410400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257420743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257424864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257431257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1299257433287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257433334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257460570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257462571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257468914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257471685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1299257477142
